NewVisitor,Returning,GoogleCPC,BINGCPC,Facebook,Tripadvisor,Referrals,OrganicDirect,Mobile,Tablet,Desktop,Users,Sessions,PagesVisitedNumber,TransactionsNumber,Revenue
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,9,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,4,0,0
0,1,0,0,0,0,1,0,1,0,0,3,3,3,0,0
1,0,0,0,0,0,1,0,1,0,0,1,3,6,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,3,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,9,0,0
0,1,0,0,0,0,1,0,0,1,0,1,4,16,0,0
0,1,0,0,0,0,1,0,0,0,1,30,30,79,0,0
1,0,0,0,0,0,1,0,1,0,0,11,11,18,0,0
0,1,0,0,0,0,1,0,0,0,1,4,7,29,0,0
1,0,0,0,0,0,1,0,0,1,0,2,2,6,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,3,0,0
1,0,0,0,0,0,1,0,0,0,1,4,4,12,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,0,0,1,0,0,1,0,2,6,6,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,2,0,0
0,1,0,0,0,0,1,0,0,0,1,2,2,3,0,0
0,1,0,0,0,0,1,0,0,0,1,5,5,5,0,0
1,0,0,0,0,0,1,0,0,0,1,5,11,26,0,0
0,1,0,0,0,0,1,0,0,0,1,79,79,207,0,0
1,0,0,0,0,0,1,0,0,0,1,23,37,119,0,0
1,0,0,0,0,0,1,0,1,0,0,16,16,59,0,0
1,0,0,0,0,0,1,0,0,1,0,5,5,10,0,0
1,0,0,0,0,0,1,0,0,1,0,3,8,20,0,0
0,1,0,0,0,0,1,0,1,0,0,2,2,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,6,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,5,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,11,11,20,0,0
1,0,0,0,0,0,1,0,1,0,0,5,5,30,0,0
0,1,0,0,0,0,1,0,0,1,0,2,2,5,0,0
1,0,0,0,0,0,1,0,0,0,1,2,3,14,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,25,25,62,0,0
0,1,0,0,0,0,1,0,1,0,0,10,10,82,0,0
1,0,0,0,0,0,1,0,0,0,1,5,6,23,0,0
1,0,0,0,0,0,1,0,0,1,0,2,2,5,0,0
1,0,0,0,0,0,1,0,0,1,0,2,2,7,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,145,145,636,0,0
1,0,0,0,0,0,1,0,0,1,0,79,79,252,0,0
1,0,0,0,0,0,1,0,1,0,0,40,57,166,0,0
1,0,0,0,0,0,1,0,0,1,0,35,68,199,0,0
0,1,0,0,0,0,1,0,0,0,1,2,2,5,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,2,2,3,0,0
1,0,0,0,0,0,1,0,1,0,0,2,2,4,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,10,10,24,0,0
0,1,0,0,0,0,1,0,0,0,1,2,6,27,0,0
0,1,0,0,0,0,1,0,0,0,1,2,3,4,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,9,0,0
1,0,0,0,0,0,1,0,0,1,0,17,17,35,0,0
1,0,0,0,0,0,1,0,0,1,0,12,32,53,0,0
0,1,0,0,0,0,1,0,1,0,0,5,5,14,0,0
1,0,0,0,0,0,1,0,1,0,0,4,7,8,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,8,8,8,0,0
1,0,0,0,0,0,1,0,0,0,1,4,5,13,0,0
1,0,0,0,0,0,1,0,0,1,0,2,12,17,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,0,0,1,0,0,0,1,8,8,31,0,0
1,0,0,0,0,0,1,0,0,1,0,5,5,5,0,0
1,0,0,0,0,0,1,0,1,0,0,5,8,50,0,0
0,1,0,0,0,0,1,0,1,0,0,4,4,5,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,5,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,8,8,18,0,0
1,0,0,0,0,0,1,0,0,0,1,3,7,10,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,6,6,11,0,0
0,1,0,0,0,0,1,0,0,0,1,3,7,22,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,3,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,0,0,1,0,0,0,1,1,2,7,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,4,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,2,0,0
1,0,0,0,0,0,1,0,0,0,1,27,54,160,0,0
1,0,0,0,0,0,1,0,1,0,0,2,2,5,0,0
1,0,0,0,0,0,1,0,0,0,1,890,894,2793,0,0
0,1,0,0,0,0,1,0,1,0,0,200,200,976,0,0
0,1,0,0,0,0,1,0,0,1,0,96,96,344,0,0
0,1,0,0,0,0,1,0,1,0,0,59,105,488,0,0
1,0,0,0,0,0,1,0,0,1,0,49,98,453,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,5,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,5,0,0
1,0,0,0,0,0,1,0,0,0,1,3,3,5,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,6,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,4,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,4,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,4,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,2,0,0
0,1,0,0,0,0,1,0,0,0,1,1,2,3,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,8,8,17,0,0
1,0,0,0,0,0,1,0,0,0,1,6,11,86,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,2,5,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,1,0,0,5,5,14,0,0
0,1,0,0,0,0,1,0,0,1,0,2,2,2,0,0
0,1,0,0,0,0,1,0,1,0,0,3,3,3,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,1,0,0,0,1,4,4,7,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,2,0,0
1,0,0,0,0,0,1,0,1,0,0,1,2,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,9,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,11,11,26,0,0
1,0,0,0,0,0,1,0,0,0,1,5,12,60,0,0
0,1,0,0,0,0,1,0,0,1,0,2,2,3,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
0,1,0,0,0,0,1,0,1,0,0,2,2,5,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,3,0,0
0,1,0,0,0,0,1,0,0,1,0,1,7,11,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,2,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,5,28,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,3,3,9,0,0
0,1,0,0,0,0,1,0,1,0,0,2,2,6,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,3,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,10,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,5,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,4,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
0,1,0,0,0,0,1,0,0,1,0,2,2,4,0,0
1,0,0,0,0,0,1,0,1,0,0,33,33,47,0,0
0,1,0,0,0,0,1,0,0,0,1,25,25,39,0,0
1,0,0,0,0,0,1,0,0,0,1,2,4,10,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,1,0,2,2,3,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,3,3,0,0
0,1,0,0,0,0,1,0,0,0,1,2,2,2,0,0
0,1,0,0,0,0,1,0,0,0,1,2,2,5,0,0
1,0,0,0,0,0,1,0,0,0,1,1,6,22,0,0
1,0,0,0,0,0,1,0,0,0,1,33,33,74,0,0
0,1,0,0,0,0,1,0,1,0,0,21,21,119,0,0
1,0,0,0,0,0,1,0,0,0,1,6,9,31,0,0
0,1,0,0,0,0,1,0,1,0,0,6,6,7,0,0
1,0,0,0,0,0,1,0,0,1,0,4,4,9,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,6,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,1,0,1,0,0,624,626,2939,0,0
0,1,0,0,0,0,1,0,0,1,0,376,377,1187,0,0
0,1,0,0,0,0,1,0,1,0,0,148,343,751,0,0
1,0,0,0,0,0,1,0,0,0,1,88,158,512,0,0
1,0,0,0,0,0,1,0,0,1,0,79,179,296,0,0
1,0,0,0,0,0,1,0,0,0,1,1,2,7,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,4,0,0
1,0,0,0,0,0,1,0,1,0,0,3,3,4,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,5,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
0,1,0,0,0,0,1,0,0,0,1,1,9,42,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,7,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,58,58,166,0,0
1,0,0,0,0,0,1,0,0,1,0,13,13,50,0,0
1,0,0,0,0,0,1,0,0,1,0,6,10,40,0,0
1,0,0,0,0,0,1,0,1,0,0,3,3,10,0,0
0,1,0,0,0,0,1,0,1,0,0,2,5,19,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,3,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,4,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,1,0,1,0,0,1,3,27,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,10,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,34,48,123,0,0
1,0,0,0,0,0,1,0,0,0,1,17,17,26,0,0
1,0,0,0,0,0,1,0,1,0,0,4,6,22,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
0,1,0,0,0,0,1,0,0,1,0,235,236,443,0,0
1,0,0,0,0,0,1,0,0,1,0,202,466,936,0,0
1,0,0,0,0,0,1,0,1,0,0,69,69,251,0,0
1,0,0,0,0,0,1,0,1,0,0,53,96,413,0,0
0,1,0,0,0,0,1,0,0,1,0,54,54,74,0,0
1,0,0,0,0,0,1,0,0,0,1,38,38,70,0,0
1,0,0,0,0,0,1,0,0,1,0,22,47,77,0,0
1,0,0,0,0,0,1,0,1,0,0,11,53,138,0,0
1,0,0,0,0,0,1,0,1,0,0,8,8,12,0,0
1,0,0,0,0,0,1,0,0,0,1,14,14,32,0,0
0,1,0,0,0,0,1,0,1,0,0,11,11,25,0,0
1,0,0,0,0,0,1,0,0,1,0,11,11,35,0,0
1,0,0,0,0,0,1,0,0,0,1,8,10,27,0,0
1,0,0,0,0,0,1,0,1,0,0,3,3,4,0,0
0,1,0,0,0,0,1,0,0,1,0,3,7,21,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,5,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,10,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,34,34,87,0,0
0,1,0,0,0,0,1,0,1,0,0,22,22,61,0,0
0,1,0,0,0,0,1,0,1,0,0,17,27,105,0,0
0,1,0,0,0,0,1,0,0,1,0,11,17,132,0,0
1,0,0,0,0,0,1,0,0,1,0,7,7,45,0,0
1,0,0,0,0,0,1,0,0,0,1,4,4,3,0,0
1,0,0,0,0,0,1,0,1,0,0,3,3,3,0,0
1,0,0,0,0,0,1,0,0,0,1,2,5,9,0,0
1,0,0,0,0,0,1,0,1,0,0,2,2,2,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,2,2,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,9,9,22,0,0
1,0,0,0,0,0,1,0,1,0,0,2,2,4,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,1,0,0,0,1,9,9,45,0,0
1,0,0,0,0,0,1,0,0,0,1,4,5,12,0,0
0,1,0,0,0,0,1,0,0,1,0,11,11,47,0,0
0,1,0,0,0,0,1,0,1,0,0,6,6,14,0,0
0,1,0,0,0,0,1,0,1,0,0,2,7,70,0,0
1,0,0,0,0,0,1,0,1,0,0,584,589,3332,0,0
1,0,0,0,0,0,1,0,0,1,0,418,422,1878,0,0
1,0,0,0,0,0,1,0,1,0,0,241,557,3840,0,0
0,1,0,0,0,0,1,0,0,0,1,2,2,5,0,0
1,0,0,0,0,0,1,0,0,0,1,8,8,8,0,0
1,0,0,0,0,0,1,0,0,1,0,3,3,3,0,0
0,1,0,0,0,0,1,0,1,0,0,2,2,2,0,0
1,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,3,0,0
1,0,0,0,0,0,1,0,0,0,1,2,3,22,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,5,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,3,0,0
0,1,0,0,0,0,1,0,0,0,1,4,4,8,0,0
1,0,0,0,0,0,1,0,0,1,0,2,2,9,0,0
1,0,0,0,0,0,0,1,1,0,0,1,1,5,0,0
1,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0
0,1,0,0,0,0,0,1,0,0,1,8,8,13,0,0
1,0,0,0,1,0,1,0,1,0,0,2,2,3,0,0
1,0,0,0,1,0,1,0,0,0,1,2,2,6,0,0
0,1,0,0,1,0,1,0,1,0,0,1,1,17,0,0
0,1,0,0,1,0,1,0,0,1,0,1,1,9,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,1,0,1,0,0,0,1,2,2,4,0,0
1,0,0,0,1,0,1,0,0,1,0,2,2,4,0,0
1,0,0,0,1,0,1,0,0,1,0,2,3,4,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,2,0,0
0,1,0,0,1,0,1,0,1,0,0,2,2,4,0,0
1,0,0,0,1,0,1,0,1,0,0,2,2,2,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,1,0,1,0,0,0,1,3,3,4,0,0
0,1,0,0,1,0,1,0,0,1,0,2,3,22,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,1,0,1,0,0,1,0,1,4,46,0,0
1,0,0,0,1,0,1,0,1,0,0,1,1,11,0,0
1,0,0,0,1,0,1,0,0,1,0,1,1,3,0,0
0,1,0,0,1,0,1,0,0,0,1,1,1,7,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,1,0,1,0,0,0,1,1,1,3,0,0
0,1,0,0,1,0,1,0,1,0,0,1,1,18,0,0
0,1,0,0,1,0,1,0,1,0,0,9,9,91,0,0
1,0,0,0,1,0,1,0,1,0,0,4,6,90,0,0
1,0,0,0,1,0,1,0,0,1,0,3,3,11,0,0
0,1,0,0,1,0,1,0,0,0,1,2,2,2,0,0
1,0,0,0,1,0,1,0,0,1,0,2,5,23,0,0
1,0,0,0,1,0,1,0,1,0,0,1,1,2,0,0
1,0,0,0,1,0,1,0,1,0,0,2,2,5,0,0
1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,3,0,0
0,1,0,0,1,0,1,0,0,0,1,1,1,9,0,0
0,1,0,0,1,0,1,0,0,0,1,3,3,8,0,0
0,1,0,0,1,0,1,0,0,1,0,1,1,2,0,0
1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,1,0,1,0,1,0,0,29,29,54,0,0
1,0,0,0,1,0,1,0,1,0,0,2,2,1,0,0
1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,1,0,1,0,1,0,0,2,2,3,0,0
0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0
0,1,0,0,1,0,1,0,0,0,1,6,6,7,0,0
0,1,0,0,1,0,1,0,1,0,0,5,5,9,0,0
0,1,0,0,1,0,1,0,0,1,0,2,2,4,0,0
0,1,0,0,1,0,1,0,0,0,1,2,2,2,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,5,0,0
1,0,0,0,1,0,1,0,1,0,0,1,1,6,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,1,0,1,0,0,1,0,2,2,6,0,0
1,0,0,0,1,0,1,0,1,0,0,1,1,2,0,0
1,0,0,0,1,0,1,0,1,0,0,2,7,9,0,0
0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0
0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0
0,1,0,0,1,0,1,0,0,0,1,1,1,8,0,0
0,1,0,0,1,0,1,0,0,0,1,1,2,6,0,0
0,1,0,0,1,0,1,0,0,1,0,5,5,32,0,0
0,1,0,0,1,0,1,0,0,0,1,4,4,10,0,0
0,1,0,0,1,0,1,0,1,0,0,3,3,15,0,0
1,0,0,0,1,0,1,0,0,1,0,2,2,24,0,0
1,0,0,0,1,0,1,0,1,0,0,1,1,13,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,1,0,1,0,0,1,0,2,6,8,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,1,0,1,0,0,0,1,3,3,8,0,0
1,0,0,0,1,0,1,0,1,0,0,2,4,9,0,0
1,0,0,0,1,0,1,0,0,1,0,1,1,2,0,0
1,0,0,0,1,0,1,0,0,0,1,2,2,2,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,1,0,1,0,1,0,0,1,2,19,0,0
1,0,0,0,1,0,1,0,0,1,0,2,4,36,0,0
1,0,0,0,1,0,1,0,0,0,1,2,2,3,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,1,0,1,0,1,0,0,1,1,4,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,1,0,1,0,0,0,1,3,3,18,0,0
1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,1,0,1,0,0,0,1,52,52,64,0,0
1,0,0,0,1,0,1,0,0,1,0,38,38,44,0,0
1,0,0,0,1,0,1,0,0,0,1,13,17,48,0,0
1,0,0,0,1,0,1,0,1,0,0,12,12,50,0,0
1,0,0,0,1,0,1,0,1,0,0,5,5,17,0,0
1,0,0,0,1,0,1,0,0,0,1,105,105,285,0,0
1,0,0,0,1,0,1,0,1,0,0,80,81,117,0,0
1,0,0,0,1,0,1,0,0,0,1,42,62,218,0,0
1,0,0,0,1,0,1,0,1,0,0,22,39,123,0,0
1,0,0,0,1,0,1,0,0,1,0,17,17,36,0,0
0,1,0,0,1,0,1,0,0,1,0,11,16,68,0,0
0,1,0,0,1,0,1,0,1,0,0,3,3,10,0,0
0,1,0,0,1,0,1,0,1,0,0,2,2,7,0,0
0,1,0,0,1,0,1,0,0,1,0,2,2,5,0,0
0,1,0,0,1,0,1,0,0,1,0,5,5,20,0,0
0,1,0,0,1,0,1,0,1,0,0,3,3,7,0,0
0,1,0,0,1,0,1,0,0,1,0,2,2,2,0,0
0,1,0,0,1,0,1,0,1,0,0,1,1,7,0,0
0,1,0,0,1,0,1,0,0,0,1,1,1,4,0,0
0,1,0,0,1,0,1,0,0,1,0,1,1,3,0,0
0,1,0,0,1,0,1,0,0,0,1,1,1,3,0,0
0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0
0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0
0,1,0,0,1,0,1,0,0,1,0,1,1,2,0,0
0,1,0,0,1,0,1,0,0,0,1,3,3,5,0,0
0,1,0,0,1,0,1,0,0,0,1,1,1,3,0,0
0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,1,0,1,0,0,1,0,1,1,2,0,0
0,1,0,0,1,0,1,0,1,0,0,1,2,2,0,0
0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,7,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,3,3,5,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,4,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,5,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,0,0,1,0,1,0,0,23,24,138,0,0
1,0,0,0,0,0,1,0,0,0,1,13,13,35,0,0
0,1,0,0,0,0,1,0,0,1,0,11,11,29,0,0
1,0,0,0,0,0,1,0,0,1,0,11,19,66,0,0
1,0,0,0,0,0,1,0,1,0,0,9,17,82,0,0
